sentence_source	label	label_notes	sentence
2624	4	Comment:	The internal proletariat, consisting of failed citizens, conquered peoples, and slaves, turn away from the aggressive conquering state.
2625	0	Comment: violates (a)	My credit card bill is approaching its limits.
2626	8	Comment: the well is a result of the railroad digging	In the 1880s the railroad had dug a large water well here, which had later turned into a cold bubbling mudpot driven by naturally-occurring pressurized carbon dioxide gas.
2627	7	Comment:	Its introduction supplies useful historical background.
2628	1	Comment:	The lymphomas are caused by neoplastic proliferation of cells in the lymphoid system.
2629	1	Comment:	Acne is caused by infections that occur when pores in the skin are filled with oil, dirt, or other substances.
2630	4	Comment:	His story begins with an old woman's attempt to locate her father's wartime Swiss bank account and spirals quickly into an emotionally charged, multibillion-dollar international knot of lawyers, bankers, and politicians.
2631	9	Comment:	The v = 1 emission originates from an 80 AU diameter ring of maser spots centered on radio continuum source I.
2632	4	Comment:	The largest of the bulls, sometimes fourteen feet long, establish themselves on a fixed part of the rock, and each gathers about him his harem of cow seals.
2633	4	Comment:	It is the federation of different companies of believers that has brought such evils as dabbling in politics into the Church of God.
2634	1	Comment:	"A girl with a mitochondrial disorder who developed a neurodegenerative disorder with ""features of autism"" after getting a fever from vaccines."
2635	9	Comment:	It dated back to the Meiji time that ryes were the raw material of wheat liquor.
2636	0	Comment:	Swype -- founded by the Cliff Kushler, the inventor of the T9 text input technology -- raised $1.3 million earlier this year.
2637	0	Comment:	It is no accident that the title of the exhibition is a homage to one of the classic figures of contemporaneity, Antoni Tapies, whose work breached all the boundaries imposed on artistic creation by the critics.
2638	1	Comment:	The storm caused a tremendous amount of damage on the landing beaches, and for the time completely isolated the troops at Anzac.
2639	0	Comment: The shaft is part of an arrow, not of the bow. It's not being used in the scenario described.	And on other stormy days the boy learned to whittle out a straight shaft for the long bow, and tip it with gray goose feathers.
2640	1	Comment:	But in 1993, Montalban had a 10-hour surgery to try to alleviate the pain and discomfort from this injury.
2641	5	Comment:	The sex offfender moved into a new neighborhood.
2642	6	Comment: prototypical example	When it arrived, the kapok fiber was sealed in vinyl plastic packets to prevent exposure to the water.
2643	0	Comment:	We have inherited predispositions to anxiety.
2644	0	Comment:	This notifies the commencement of the exclusion of hospitals from the definition.
2645	5	Comment: abstract entity.	The sportsman passed on passion to the younger generation.
2646	8	Comment: (a), (d) satisfied	The writer has dropped the quotation into the paragraph without making any connection between it and the claim.
2647	0	Comment:	An examination has been made of all articles published in the review from 1944 through 1953.
2648	3	Comment:	The dial indicator is mounted on the spindle of the milling machine.
2649	4	Comment:	This was a sounder of fifteen swine, led by an enormous white pig, the size of a cow.
2650	5	Comment:	The phone went into the washer.
2651	1	Comment:	Celiac disease (CD) is an inflammatory disorder of the upper small intestine triggered by the ingestion of wheat, rye, barley, and possibly oat products.
2652	2	Comment:	On returning home, the patient's grandmother applied a poultice to the child's ankle overnight with the aim of reducing pain and inflammation.
2653	7	Comment:	A leaked police report has revealed the horrifying final moments of participants in a new age retreat.
2654	4	Comment:	Redwood Canyon is home to the world's largest grove of sequoias.
2655	1	Comment:	Swine Flu - Popular name for the illness caused by the H1N1 virus.
2656	8	Comment: (a) is satisfied	The fairy godmother turned a pumpkin into a coach, mice into horses, a rat into a coachman, and lizards into footmen.
2657	7	Comment:	The theme of the speech was about dreams coming true.
2658	5	Comment: movement	Later, the soil sample was sealed in a container and the Martian atmosphere was replaced by inert helium gas.
2659	9	Comment:	The puzzle gradually emerged from a long-term study of the properties of asteroids carried out by MIT professor of planetary science Richard Binzel and his students, along with postdoctoral researcher P. Vernazza, who is now with the European Space Agency, and A.T. Tokunaga, director of the University of Hawaii's Institute of Astronomy.
2660	9	Comment:	The concept is originated in an ancient maternal tribe named 'Mosuo' in Sichuan province of China.
2661	8	Comment: modality does not affect the relation	Painful digestive problems can trigger problem behaviour in children with autism and should be treated medically, according to the panel's report published today.
2662	4	Comment:	Just before dark, we saw a big gobbler strutting on the edge of the field with a harem of hens.
2663	7	Comment: The statement is about evidence and the modality is in another clause.	A witness statement is a statement summarising the oral evidence that a witness will give at trial.
2664	4	Comment:	National Geographic videos include several tapes dealing with a shrewdness of apes that dwells in Zaire.
2665	2	Comment:	A man attaches a rope to a 20 kg block, pulling it across a floor with constant velocity.
2666	4	Comment:	Most business that think they have teams really have a horde of heroes looking for plunder.
2667	0	Comment: The boast is the soldiers' state of being proud. negation does not concern the relation	It is an eye which never blanched at danger, and it is the boast of his soldiers that he never looked unpityingly upon the sufferings of his followers.
2668	9	Comment: negation is outside	Sure the almond flour was pricey, but I felt exotic using an ingredient I've never used before.
2669	3	Comment:	The Abductor pollicis brevis draws the thumb forward in a plane at right angles to that of the palm of the hand.
